benchmark,operation,mata-runtime,mona-runtime
../benchmarks/non-incremental-QF_SLIA-20230403-webapp/composition/pair/non-incremental-QF_SLIA-20230403-webapp-str-rep-all-str_replace_all12-smt2_3.mata,composition,1432,482
../benchmarks/non-incremental-QF_SLIA-20230403-webapp/composition/pair/non-incremental-QF_SLIA-20230403-webapp-str-rep-all-str_replace_all12-smt2_3.mata,composition,1478,462
../benchmarks/non-incremental-QF_SLIA-20230403-webapp/composition/pair/non-incremental-QF_SLIA-20230403-webapp-str-rep-all-str_replace_all22-smt2_0.mata,composition,16337,929
../benchmarks/non-incremental-QF_SLIA-20230403-webapp/composition/pair/non-incremental-QF_SLIA-20230403-webapp-str-rep-all-str_replace_all22-smt2_0.mata,composition,14978,1069
../benchmarks/non-incremental-QF_SLIA-20230403-webapp/composition/pair/non-incremental-QF_SLIA-20230403-webapp-str-rep-all-str_replace_all22-smt2_0.mata,composition,16725,1057
../benchmarks/non-incremental-QF_SLIA-20230403-webapp/composition/pair/non-incremental-QF_SLIA-20230403-webapp-lan-rep-all-lan_replace_all26-smt2_2.mata,composition,119521,4675
../benchmarks/non-incremental-QF_SLIA-20230403-webapp/composition/pair/non-incremental-QF_SLIA-20230403-webapp-lan-rep-all-lan_replace_all26-smt2_2.mata,composition,121871,4524
../benchmarks/non-incremental-QF_SLIA-20230403-webapp/composition/pair/non-incremental-QF_SLIA-20230403-webapp-lan-rep-all-lan_replace_all26-smt2_2.mata,composition,142113,6684
../benchmarks/non-incremental-QF_SLIA-20230403-webapp/composition/pair/non-incremental-QF_SLIA-20230403-webapp-lan-rep-lan_replace77-smt2_reverse_3.mata,composition,194422,7776
../benchmarks/non-incremental-QF_SLIA-20230403-webapp/composition/pair/non-incremental-QF_SLIA-20230403-webapp-lan-rep-lan_replace77-smt2_reverse_3.mata,composition,175761,7418
../benchmarks/non-incremental-QF_SLIA-20230403-webapp/composition/pair/non-incremental-QF_SLIA-20230403-webapp-lan-rep-lan_replace77-smt2_reverse_3.mata,composition,173465,7938
../benchmarks/non-incremental-QF_SLIA-20230403-webapp/composition/pair/non-incremental-QF_SLIA-20230403-webapp-lan-rep-lan_replace101-smt2_3.mata,composition,1965302
../benchmarks/non-incremental-QF_SLIA-20230403-webapp/composition/pair/non-incremental-QF_SLIA-20230403-webapp-lan-rep-lan_replace101-smt2_3.mata,composition,2027898
../benchmarks/non-incremental-QF_SLIA-20230403-webapp/composition/pair/non-incremental-QF_SLIA-20230403-webapp-lan-rep-lan_replace101-smt2_3.mata,composition,2018806
